"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"19064",4.30847332163313,0.217560316792599,0.219565778500543,0.754157079605912,0.450754906376548,0.762971489866639
"258478",4.18470421942687,0.330890540328858,0.266701116927366,0.754125543818464,0.450773840525201,0.762971489866639
"231637",2161.35042417997,-0.122229322976129,0.172541062015346,-0.754160903924339,0.450752610278877,0.762971489866639
"17082",1464.08028710726,0.141200704411411,0.196832142543049,0.754007805189072,0.450844535008127,0.763035704955994
"20324",13.5988560638371,0.225550051681127,0.333535954011587,0.753897012461491,0.450911064655026,0.763092862414736
"15202",49.6226450705172,-0.792694399545684,0.374221748014376,-0.75382043706188,0.450957050472357,0.763115247040067
"100038529",4.23355844918187,0.263946589990578,0.22430422314762,0.753692494038544,0.45103389000664,0.7631898356726
"192157",323.142158560648,0.204699121225828,0.282741861918985,0.753357453964379,0.451235142207293,0.763419466752769
"54127",2509.08075818144,-0.143929120389872,0.186093394817471,-0.753362826260812,0.451231914770191,0.763419466752769
"53621",1791.90584236663,-0.121288831623314,0.169560718152404,-0.752972120662768,0.451466667407663,0.763755702052397
"100503888",30.6191891760219,0.221553073658011,0.369280271400896,0.752908398429903,0.451504961002911,0.763765018267578
"99889",90.958604890542,0.169558355190233,0.360429970117535,0.752711137911514,0.451623515489413,0.763910092457585
"619941",1.80672743294433,0.0883571758232039,0.178614065592321,0.752610574469061,0.451683961359876,0.763956863419612
"18814",1.8727294265862,0.136279562149436,0.17062242705803,0.752428544777949,0.451793385947522,0.763975531768839
"320631",12.278630858746,0.496705836482254,0.326886526792914,0.752525689716678,0.451734986769301,0.763975531768839
"75773",19.8397022006961,0.632514311373693,0.369818689629635,0.752457743271205,0.451775832674808,0.763975531768839
"66615",1301.98899864398,0.136234090098224,0.177020358096125,0.752282646804614,0.451881101282417,0.763976878635298
"216739",51.9849271677672,0.235992227266674,0.369233727764097,0.752347673791634,0.451842005211819,0.763976878635298
"21641",1.33993873793308,0.139181341462113,0.169002268399952,0.752263572463014,0.451892569680866,0.763976878635298
"13196",5015.89504562146,0.12598022160023,0.163342853395284,0.752141602882718,0.451965907465283,0.763986352775857
"16638",25.2474571981642,-0.202070599001183,0.352072854915531,-0.752090623855652,0.451996562093018,0.763986352775857
"668339",3.85309515405145,-0.00561221191143102,0.212168596582774,-0.752130557110082,0.451972549392028,0.763986352775857
"240894",5.78217016841814,0.0663829287573557,0.256667605661502,0.751945201051612,0.45208401396137,0.764027921342779
"218210",5414.92067723307,0.143542868559688,0.210921769774782,0.751940649683582,0.452086751139252,0.764027921342779
"100503913",1.36002595500271,0.133793867424159,0.169119019293669,0.75155769118597,0.452317094682096,0.764064943286667
"259001",3.07055892987767,0.24214772683936,0.172129428768037,0.751358962796376,0.45243665283092,0.764064943286667
"67072",263.545112309202,-0.226166484812886,0.281682989776027,-0.751799570951635,0.452171600073633,0.764064943286667
"258747",3.07055892987767,0.24214772683936,0.172129428768037,0.751358962796376,0.45243665283092,0.764064943286667
"19220",23.4675829641342,0.525347500750574,0.37024104803672,0.75176270823165,0.452193771889976,0.764064943286667
"70725",3.07055892987767,0.24214772683936,0.172129428768037,0.751358962796376,0.45243665283092,0.764064943286667
"381760",226.866491271494,0.135828140906445,0.274124338312569,0.751611858492767,0.452284509868435,0.764064943286667
"50760",56.3646413611177,0.322017402299368,0.373114357623166,0.75156224343417,0.452314356186613,0.764064943286667
"73729",9.34985619381863,-0.0837312105712934,0.333540246908334,-0.751515393454102,0.452342540172287,0.764064943286667
"20174",651.195771603063,-0.188955304795467,0.20972587176086,-0.751397092636591,0.452413711930537,0.764064943286667
"50769",27.6997644241148,0.515944144224848,0.368844256921323,0.751232600282209,0.452512683807512,0.764137946306343
"258273",3.11699175553337,0.0785643358157604,0.201228747084207,0.751130576674456,0.452574075590141,0.764186219982049
"195333",9.40084999946108,0.267049155418183,0.289881688239374,0.75100260787548,0.452651086308394,0.764260857835329
"271711",7.72329550097905,0.342828750491427,0.292504836904176,0.75086553213159,0.452733585731975,0.764344751386169
"70536",21.7500384418071,0.423078614617833,0.367378027304256,0.750809373129732,0.452767387638046,0.764346423293592
"66343",80.4098226805005,-0.245099935438418,0.338388831734076,-0.750748515166491,0.452804019441628,0.764352871948748
"20521",17.1442732800614,0.402725142385604,0.338740536847309,0.750546065468961,0.452925890601223,0.764503196982501
"68789",41.9862087720193,-0.296718897253033,0.373790260462033,-0.750356296063899,0.453040145263527,0.764640645117654
"320973",7.54429843956332,0.366767259821929,0.320487458657384,0.750236655865249,0.453112185524314,0.764651431598732
"20402",2139.86732357654,0.102214243897546,0.166351596641332,0.750255256868049,0.453100984674597,0.764651431598732
"52713",714.265126761333,0.159344439051057,0.24177130166756,0.750122903338538,0.453180686573839,0.764656243208575
"66538",703.968322136359,0.140592764931244,0.2111311102862,0.750157108547822,0.453160087799338,0.764656243208575
"20526",6.83517490103491,0.015869463844858,0.280410252180845,0.749900059629961,0.453314898582335,0.764827302272434
"66839",1063.45535098907,0.137943486374763,0.18661194443675,0.749819837660961,0.453363219332623,0.764853432383651
"224705",925.615212095713,0.132218427415642,0.189981263924418,0.749620820707805,0.45348310738056,0.764934708789815
"19730",97.7815837750009,0.376891947783563,0.354700088917914,0.749576338233859,0.45350990612132,0.764934708789815
"72023",157.818652187588,-0.193178694316192,0.298231516077188,-0.749662902650184,0.453457755677402,0.764934708789815
"71492",97.9288327220618,-0.320387820626039,0.35469570962956,-0.749400715238729,0.453615720005932,0.765052223294723
"242474",206.481189195148,0.236845096999428,0.307487607600057,0.749351688764745,0.453645261230737,0.765052223294723
"22402",21.5479224976808,0.40681982518027,0.368551603017026,0.74918327898275,0.453746745921138,0.76516797786542
"71132",25.4522800781017,0.379364593801501,0.370703113494244,0.749037894392881,0.453834365798831,0.765260336683588
"211329",4364.33900495467,-0.171579657169147,0.241921457122907,-0.748945961553526,0.453889776486678,0.765298374584335
"100504365",20.215759042714,0.399255433585705,0.371348379400413,0.748856270985908,0.453943839366756,0.765334134620293
"77040",472.709714352399,-0.184645416060073,0.243077326362853,-0.748554658695538,0.454125669168631,0.765511530367205
"56705",1513.18361482409,-0.177000106753767,0.214127544446867,-0.748518213533741,0.454147643257127,0.765511530367205
"69303",5.77847430465239,0.455144210971269,0.271724766357815,0.748564700678024,0.454119614604413,0.765511530367205
"14409",23.073578313938,0.265978078961799,0.367540646804116,0.748360957658429,0.454242465309105,0.765615963343869
"12747",4874.82669354347,0.140793754468351,0.19658957520204,0.747951898078414,0.454489172073296,0.765736416799712
"55989",2351.8286856792,-0.173134285904969,0.188456117998383,-0.747764041130896,0.454602495241327,0.765736416799712
"78244",589.418058826667,-0.202479227236227,0.250541476096131,-0.747824718926787,0.454565890116243,0.765736416799712
"101023",287.317078878334,0.219964566450404,0.288522358742431,0.748050386193064,0.454429766284843,0.765736416799712
"320210",24.2794271909242,0.487833436619319,0.36484784251721,0.747666090183695,0.454661589664185,0.765736416799712
"210094",46.041152712757,0.397103842919923,0.367321658229109,0.748184658746133,0.45434878318851,0.765736416799712
"20130",194.473747122659,-0.192236626229648,0.281849790788514,-0.747643009864534,0.454675514796034,0.765736416799712
"76332",377.102791423443,0.160700173961903,0.235681277424407,0.747645214049638,0.454674184926741,0.765736416799712
"66070",2630.90948331585,0.125283421864782,0.173666306724566,0.747981439307672,0.454471353016908,0.765736416799712
"244813",4.85268366017184,0.300829443714378,0.26060568994682,0.748042461208792,0.454434546293017,0.765736416799712
"235623",454.856591024758,-0.214565689491972,0.242425278421107,-0.747735510926721,0.454619707246324,0.765736416799712
"97863",164.116806534315,0.18124255327303,0.309949912650968,0.747071906718583,0.455020157034958,0.766261444236922
"258201",3.00668718642333,0.135780496607166,0.211622894495909,0.746953827702662,0.455091432243597,0.766326074462526
"258399",1.7475472760273,0.0847821368471107,0.170416262424182,0.746734747093411,0.455223690988492,0.766437979298707
"242667",43.2405656623162,0.532806974988492,0.374316002023199,0.746776242734293,0.455198638450349,0.766437979298707
"100504050",223.88778111502,0.223461211360404,0.289367956792306,0.7463300844887,0.45546804229377,0.766793961496955
"240327",53.6065311269093,0.535633968720369,0.365207683211285,0.746062647710485,0.455629571720178,0.767010469231215
"219150",206.949011680298,-0.267221966526064,0.298363634301333,-0.74584282866925,0.455762364593478,0.767123141850078
"94088",21.5476226609927,0.318271443543269,0.361356669731693,0.745846098391542,0.455760389191876,0.767123141850078
"71001",13.111986041315,0.371182852313434,0.328823721200656,0.745749240592045,0.455818907840516,0.767156656329148
"98376",90.1733544613038,0.250253241524386,0.351798886645026,0.745090970067713,0.456216727605396,0.767156656329148
"100504176",2.50409824115872,0.18099638288963,0.19261634955198,0.74520982302536,0.456144885468454,0.767156656329148
"18750",114.31597344952,-0.180778959930231,0.314881181306619,-0.745046966672213,0.456243327614682,0.767156656329148
"106347",27.1152769349775,0.446226444402153,0.373646482269608,0.745147504860261,0.45618255365894,0.767156656329148
"100503007",4.88554233562918,0.0886141746125235,0.267790444485172,0.745430187561148,0.456011700240962,0.767156656329148
"20265",23.6157173872737,0.696799315675765,0.370247309252478,0.745164803777684,0.456172097159688,0.767156656329148
"75823",8.60154669845947,0.283630827820847,0.330138192797773,0.745164741629407,0.456172134725578,0.767156656329148
"258438",3.6180578700545,0.0126084185543209,0.222324624771323,-0.745454876633815,0.45599677987524,0.767156656329148
"12527",641.641047596117,0.136864435392663,0.252850147811262,0.745288926243652,0.45609707407861,0.767156656329148
"171243",1.86000051075587,-0.117892024330241,0.170299785686731,-0.745160036953415,0.456174978499627,0.767156656329148
"212070",6.970157885453,0.244932566561949,0.275813577151543,-0.745349850393954,0.456060252361691,0.767156656329148
"434510",8.20154708012696,0.0339086048974211,0.256696988153884,-0.7457002390876,0.455848514726063,0.767156656329148
"71398",66.6041931203914,-0.210437231951647,0.360323697857091,-0.745514574384973,0.455960703823449,0.767156656329148
"17855",76.2461436003274,0.219671255880406,0.359194223138567,0.744908156496311,0.45632724394394,0.767242378034939
"15939",1142.54250754394,-0.130609299099161,0.197365307466348,-0.744836742858946,0.456370419737966,0.767259593518758
"18772",34.0297326503353,0.508937500887868,0.373081022989662,0.744514337392874,0.456565370647365,0.767504792037203
"100504056",18.4940873874976,0.328264961229202,0.32598918121856,0.744386745469032,0.456642535372081,0.767504792037203
"100040736",160.029487605944,-0.196309828151236,0.2976316382904,-0.744380042261106,0.456646589524058,0.767504792037203
"109163",31.6708040436687,0.178288117373325,0.368554579875724,0.744377620899314,0.456648053987364,0.767504792037203
"52712",139.977184496487,-0.272734383318757,0.31114995938351,-0.744307429569522,0.456690507537743,0.767520768565884
"100040631",2.01617462813564,-0.0936222553023961,0.170601176218385,-0.744095903428597,0.456818457488138,0.767630516013684
"241636",24.0885049277075,0.715336283135353,0.370788943167327,0.744090519089916,0.456821714681163,0.767630516013684
"100503291",5.192322570589,0.182018715812786,0.256608529851929,0.743840636862622,0.456972892382,0.767829163880459
"12764",9897.89067561727,-0.118326126428979,0.177613310534329,-0.743691285237629,0.457063262907562,0.767925619144007
"100503397",18.3979215541971,-0.189061196613987,0.368112153657471,-0.74362202858808,0.457105172519329,0.7679406457405
"384619",21.719206651446,0.454009883220547,0.372661771271135,0.743443882032604,0.457212985123758,0.768066379783511
"381269",19.197937723038,0.191967020570204,0.366569817474231,0.74309767827113,0.457422545193329,0.768232216695079
"105787",1128.51136984709,0.14136564091938,0.214671138647496,0.743084829071941,0.457430323960242,0.768232216695079
"68505",414.10527961674,-0.179825679827518,0.227990555294159,-0.743069816286886,0.457439412632839,0.768232216695079
"27377",4161.02848519503,0.145738046116127,0.221121655915236,0.74305535235551,0.457448169127784,0.768232216695079
"319574",35.2360097370297,0.273869364156495,0.373725189624191,0.743008397634131,0.457476596265041,0.768232216695079
"56229",16.1142432169168,0.283907108043674,0.360824063446473,0.742886793245859,0.45755022211151,0.768300470272301
"14828",3713.90589049777,-0.123300693202718,0.167750852378329,-0.742816817412401,0.457592592265161,0.768316234454154
"101118",203.513793640769,0.101612169887369,0.285894615431278,0.742719920623211,0.45765126661173,0.76835936978164
"100504370",4.04440172809128,0.15866924797312,0.232937300431593,0.742206528788951,0.457962213520264,0.768642656474821
"100504013",2.00097572230423,0.219211719612292,0.170724944243282,0.742215380074468,0.45795685154299,0.768642656474821
"381522",139.224229182633,-0.226144561281396,0.33204159650664,-0.742275750357094,0.457920281062093,0.768642656474821
"244416",47.1909252859538,0.224321308140832,0.364246360093287,0.7422702243944,0.457923628454072,0.768642656474821
"436230",18.5554999945448,-0.305419759359051,0.365465362942365,-0.742168950301698,0.457984978401825,0.768642656474821
"18249",1.82952561981491,0.165054490848281,0.170466588844136,0.741577112067516,0.45834359512262,0.769189110898453
"74167",2746.54931024055,-0.116017939177523,0.171177066393614,-0.740825642283809,0.458799165356887,0.769898181601259
"64452",14.7033646718834,0.26153730136498,0.355927917279463,0.740549097638281,0.458966881349798,0.770076390504791
"109689",17959.1758763989,0.115272394966278,0.147729279410762,0.740541517257925,0.458971479105753,0.770076390504791
"70845",4.34997063058666,0.111426099183294,0.223965212707379,0.740473384407848,0.459012805132197,0.770090262553441
"226757",16755.4659095366,-0.146717072054576,0.200180224697,-0.739907985950045,0.459355828383785,0.770273779009671
"30795",516.731767031023,-0.337237646943311,0.303131230899271,-0.740023353996921,0.459285823747233,0.770273779009671
"100042547",5.29572166701417,0.111459836369932,0.26386494471603,0.739857081685006,0.459386718685613,0.770273779009671
"219134",12.6148589969962,0.361095642431752,0.34055276874218,0.739888916273243,0.459367400324453,0.770273779009671
"629499",20.3995501544475,0.504071395557258,0.37043131004774,0.740127311216803,0.459222748250775,0.770273779009671
"53317",1029.9995347775,-0.151223387719672,0.199930151086655,-0.739929281005587,0.459342906222495,0.770273779009671
"12479",62.6361483064697,-0.23759329179174,0.360277913502981,-0.740112452600908,0.459231763340591,0.770273779009671
"109042",9.8137021479018,0.279873235107454,0.320279656268197,-0.740101059590645,0.459238675828893,0.770273779009671
"19946",5358.30193558644,-0.148770067275995,0.201230098206355,-0.73970007180201,0.459482004526735,0.770348401554552
"258915",2.80769891564672,0.0686582986715944,0.204425873696788,0.739674768385822,0.459497361648444,0.770348401554552
"212706",54.1560351492345,-0.0744976287427499,0.37000752191243,-0.739501347317078,0.459602621909477,0.770469421227782
"210417",53.0339636608146,0.182374474855631,0.37467327118865,-0.739325156765817,0.459709576970425,0.770537818069223
"22685",39.2397000744305,-0.290497379745757,0.371211396063294,-0.739376524965409,0.459678392877883,0.770537818069223
"23792",16.3928294596919,0.307460097491122,0.365712890605966,0.739176361748518,0.459799912644158,0.77057834280904
"330959",746.090836266279,0.152237714252462,0.199297196755606,0.739186753883149,0.459793603101504,0.77057834280904
"100504106",8.35928768080976,-0.00596140185770363,0.298542761966786,-0.739095280852773,0.459849142247439,0.770605407427817
"383080",2.3043849106803,0.158829468080868,0.175957878163718,0.73879437782459,0.460031866273921,0.770856159175009
"76444",3.25731203425602,0.024984047039779,0.216045515057174,0.738701149264627,0.460088487765909,0.770895585305822
"353166",6.09268559245552,0.00198552671195031,0.238219542872239,-0.738592263893143,0.460154623212467,0.770903313293655
"330677",7.50185089084764,0.192015401465092,0.313104830850431,0.738584587131007,0.460159286170778,0.770903313293655
"14043",153.628472723452,0.181085022006639,0.308477155547812,0.738337662047058,0.460309285559171,0.771049844565254
"231238",30.0582222804615,0.422027114965843,0.365337108767345,0.738331629023132,0.460312950777806,0.771049844565254
"26940",254.513390716328,0.141676825636614,0.265310863922955,0.738179587491791,0.460405325344764,0.771149126682937
"210853",42.1869086290523,0.449650350784744,0.373791221440509,0.737973418642034,0.460530602143172,0.771260765186397
"67745",2.37973546729656,-0.0251202110058686,0.193092402442469,-0.737960924656305,0.460538194623,0.771260765186397
"278679",5.85342571441404,0.187589414759586,0.234029007520309,0.737861761709287,0.460598457513429,0.771306237349962
"12299",10.8738076560392,0.448881501597573,0.294562335862558,0.737770722890722,0.460653787125002,0.771342505058708
"433449",1.72714333141617,-0.117318897557383,0.169952710128825,-0.737717164785864,0.460686339252278,0.771342505058708
"68861",497.429677165594,-0.210164579342999,0.27010813477027,-0.737623291723567,0.460743397545475,0.771382596364946
"208169",9.77890243636629,0.664820104314314,0.327036635585307,0.737293354158473,0.460943972837209,0.771662942669262
"83429",166.367084217839,0.193785018987428,0.29114849852064,0.737141095514968,0.461036550205177,0.771720842376095
"217203",114.509825344556,-0.190961700071083,0.318229730682222,-0.736837291135411,0.461221302524951,0.771720842376095
"319207",19.0961843885601,-0.304482368358724,0.365956010577998,-0.736925900081063,0.461167412563131,0.771720842376095
"67926",15.7925478505315,0.196001049074064,0.34242533335282,0.737094440947787,0.461064919522092,0.771720842376095
"58193",33.0551751184514,0.460759979343053,0.369483621321668,0.736800656417052,0.461243583962326,0.771720842376095
"76947",103.788981322202,0.0891545176670947,0.328751767322953,0.736884111512476,0.461192826989418,0.771720842376095
"66592",1580.56866330559,-0.149534137306127,0.194084463919417,-0.736940257539334,0.461158681012165,0.771720842376095
"233328",161.003335222655,-0.184742553856892,0.335166023955392,-0.736874596505796,0.461198613811392,0.771720842376095
"228368",327.11989312376,-0.215597069692697,0.253789204086892,-0.736636703163224,0.461343308602522,0.771783645339113
"11803",21.7059672252449,0.420279415277506,0.364477205554803,0.736630006841198,0.461347381899427,0.771783645339113
"67790",14.3096822349786,0.577587185343483,0.343853231220029,0.736506923513455,0.461422255673434,0.771853471629516
"99681",35.3475734773534,0.582057843022543,0.374052624459525,0.736094697129863,0.461673069735406,0.772217574458697
"20851",1135.06479248677,-0.135604542029102,0.181265487220871,-0.735945299972758,0.461763987387207,0.772314193436602
"72674",33693.2251882646,-0.100774524185869,0.156424440186002,-0.735786528956092,0.461860620584774,0.772343054789331
"381201",155.149067279075,-0.226304605472733,0.321908795373182,-0.735753526865256,0.461880708146391,0.772343054789331
"244608",10.8932507025157,0.379116861154477,0.339905429061812,0.735791971313197,0.461857308002609,0.772343054789331
"14070",82.9480051914271,-0.298188942504529,0.34140569636893,-0.735665260568533,0.461934436068727,0.772377453934897
"14029",15.0372076238249,0.276205714334999,0.355321748503501,0.735562514030734,0.461996982545513,0.772426592147975
"20384",5908.66756039169,0.12034493964278,0.161849822345711,0.734639827871672,0.462558875252753,0.772589732488197
"14780",2.81467901905453,0.2413193518709,0.17187472497726,0.734640181922306,0.46255865957172,0.772589732488197
"100504580",8.7887591220074,0.063013665254825,0.27573172336612,-0.735316471864587,0.46214677878252,0.772589732488197
"258295",2.81467901905453,0.2413193518709,0.17187472497726,0.734640181922306,0.46255865957172,0.772589732488197
"110082",42.2688082060288,0.489974570658683,0.373549535828906,0.734655117443624,0.462549561182222,0.772589732488197
"100217466",119.9660301672,-0.231420177950801,0.328285426597238,-0.734659177938683,0.462547087635633,0.772589732488197
"229879",2.81467901905453,0.2413193518709,0.17187472497726,0.734640181922306,0.46255865957172,0.772589732488197
"11470",11.1066008882452,0.395928203419149,0.324046939732393,0.735120539501435,0.46226608638285,0.772589732488197
"100504061",2.81467901905453,0.2413193518709,0.17187472497726,0.734640181922306,0.46255865957172,0.772589732488197
"100042557",274.430843289963,0.177165825781479,0.328820316297651,0.734645580840859,0.462555370658337,0.772589732488197
"258745",2.81467901905453,0.2413193518709,0.17187472497726,0.734640181922306,0.46255865957172,0.772589732488197
"100503498",29.0956139757965,-0.163914681223447,0.37456270856734,-0.734728533159877,0.462504839401888,0.772589732488197
"208076",26.6517308506935,-0.0552281202483777,0.364849063818486,-0.734641731828247,0.462557715398633,0.772589732488197
"12830",11.0008928037973,0.28347271115964,0.329728979059006,0.734654574867681,0.462549891705747,0.772589732488197
"18082",39.5230338403724,0.262247356040349,0.371958302124654,0.734543870629493,0.462617332680177,0.77263197338577
"73469",4656.07619462733,-0.104592093170269,0.151148558487412,-0.73442375528992,0.462690513097012,0.772698795798615
"100503910",3.03817716160815,-0.113567643903383,0.229088893030671,-0.734321670939745,0.462752713186615,0.77274727266539
"20937",1168.43601313378,-0.178948452786721,0.231722054480674,-0.73423075022773,0.462808115186974,0.772784391318224
"217980",1825.85910286642,-0.206180501416692,0.264601210589608,-0.733767324181653,0.463090558584227,0.773089763667734
"29864",4332.7462144174,-0.188786943365541,0.242004667143184,-0.733817810069681,0.463059784382468,0.773089763667734
"628431",25.4384933423914,0.174083112644501,0.373724679271931,0.73381387911171,0.463062180498137,0.773089763667734
"621381",2.08804415562756,-0.118346475098986,0.170579139148244,-0.733616419334352,0.463182551010767,0.773132525494111
"74941",2.08804415562756,-0.118346475098986,0.170579139148244,-0.733616419334352,0.463182551010767,0.773132525494111
"67768",114.652411123717,0.249143551413581,0.322126340156279,0.733194192039386,0.463439997207981,0.773229819149113
"73836",222.453352418628,-0.236559777935837,0.282580844581465,-0.733444180706298,0.463287561073798,0.773229819149113
"100039446",1.28484919782619,0.190605140888939,0.168551287539294,0.733326005373672,0.463359617621183,0.773229819149113
"14221",14.2245720479973,0.380769094397275,0.365026894934623,0.733349326921326,0.463345396982948,0.773229819149113
"68770",207.934223019079,-0.219014406765912,0.303207171021211,-0.733230114489324,0.463418090978162,0.773229819149113
"70650",1619.59354686363,-0.120544210660633,0.167677319366768,-0.733264611450107,0.463397054583294,0.773229819149113
"76055",2867.89781123669,-0.168644276372456,0.215429044317523,-0.732946544292518,0.463591033465615,0.773426421584295
"18393",1392.0772603132,-0.151727071821256,0.187407411775028,-0.732597174803229,0.463804154750585,0.773543950458591
"320842",8.3639963826091,0.0412078796578116,0.283278352802278,-0.732066166238133,0.464128183406259,0.773543950458591
"218461",21.7022639959569,0.450614993560873,0.370146236359808,0.73219040449715,0.46405236023771,0.773543950458591
"403201",5.26122480070116,-0.0985268135223564,0.26387487604034,-0.732263885639946,0.464007517611545,0.773543950458591
"791080",2.58495012829722,0.240237651843144,0.171533750721874,0.732271069139939,0.464003133935962,0.773543950458591
"14977",736.398433264778,-0.165809820250481,0.210242675968104,-0.73265519410129,0.46376875822158,0.773543950458591
"213236",85.1248585742297,-0.0680897364504907,0.361520263714348,-0.731966887855816,0.464188778407133,0.773543950458591
"240239",28.5601596793475,0.390364285034259,0.370134889219367,0.732368084016783,0.463943933612704,0.773543950458591
"381410",144.085524334008,-0.225979334403201,0.317056686955038,-0.732131774542568,0.464088141503451,0.773543950458591
"329470",29.3363623037678,-0.0712811485532457,0.371510838170751,-0.732122050113274,0.464094076372377,0.773543950458591
"56417",2122.76063546664,-0.114559059016551,0.163105500298278,-0.731960326771444,0.464192783149201,0.773543950458591
"108097",34.5399442605017,0.33854474554943,0.374223704381234,0.732071567204173,0.464124887028989,0.773543950458591
"100504537",18.9940072427343,0.313308765162994,0.357212949358483,0.732463379360972,0.463885786675883,0.773543950458591
"442795",14.5772633236804,0.371496653370174,0.313210367780641,0.732327722515963,0.46396856245734,0.773543950458591
"71183",5.68710140512867,0.18220021772237,0.299049139334578,0.731982509738335,0.464179243229919,0.773543950458591
"207474",36.2980369938068,-0.168911037189933,0.373173493966033,-0.732055984699762,0.464134397550699,0.773543950458591
"76775",292.682550241492,-0.19235789379292,0.251740419949702,-0.731848275436024,0.464261179796845,0.773602588223713
"19645",7574.07928569492,-0.170489586868841,0.229041672089794,-0.731758026487651,0.464316272245904,0.773639050280261
"246735",32.056928431985,0.187802844771079,0.374127996996745,0.73170001259251,0.464351688735572,0.773642725582545
"435927",4.67512061090362,0.325709001731813,0.261876736478673,0.731630857842084,0.464393908490843,0.773657734269769
"723841",2.30182005846991,0.1038447651978,0.183325151655018,0.731442270127464,0.46450905427371,0.773794223348547
"73349",4.23392912599164,0.222808903981804,0.242167305327968,0.731259872033394,0.464620435978101,0.773924423032526
"15205",18.5780021566966,0.106781953579184,0.366823626666286,-0.731168122409452,0.464676468657461,0.773962415084768
"100503311",2.47376958573706,0.175869567400493,0.184825234497821,0.731064491064317,0.464739762178043,0.774012494454674
"69864",7.76128428785768,0.333069622954679,0.264171303582784,0.730983381608758,0.464789303652926,0.77403966461216
"16549",10134.0080740836,-0.120630929702112,0.173782980177286,-0.7304924613524,0.465089219339877,0.774435853900047
"20091",22733.2429347617,-0.132731588446294,0.175022746959267,-0.730485138687537,0.465093693756671,0.774435853900047
"319236",1446.51856261028,0.141673899940712,0.197856155733575,0.730346751860287,0.465178257683618,0.774508898481345
"17773",3.79884948876021,0.0774136662224897,0.224562310135173,0.7303045347042,0.465204056988666,0.774508898481345
"237926",78.2551162797376,0.292085176847426,0.349332233668464,0.730143349195037,0.465302566300161,0.774617543197474
"332713",18.7842268801319,0.472123389627711,0.363814265239071,0.730046948281633,0.46536148773012,0.774660272736397
"75033",43.1641342669707,-0.0855788257749309,0.370847874125797,-0.729929540742755,0.465433254270008,0.774724377150399
"12270",11.9163399208074,0.0735033571909945,0.326353513063143,0.72948709048229,0.465703761704727,0.774803595836737
"621697",17.5474193178053,-0.241166701958976,0.364870555123336,-0.729512876260418,0.465687994271273,0.774803595836737
"19291",565.270627698451,0.1572459141502,0.210652179619022,0.729769576962679,0.465531043639298,0.774803595836737
"13543",179.194105003423,-0.289372766664887,0.330847783352759,-0.729208053982574,0.465874405327066,0.774803595836737
"78919",11.2125731893585,0.306753264144075,0.327176194875558,0.729035815567135,0.46597975435384,0.774803595836737
"629859",1.59428615207646,-0.116656701194302,0.16955061363348,-0.729470477489722,0.465713920339631,0.774803595836737
"70757",338.460843402064,0.165100293269925,0.277163578711773,0.729041009702479,0.465976577185584,0.774803595836737
"69339",1.59428615207646,-0.116656701194302,0.16955061363348,-0.729470477489722,0.465713920339631,0.774803595836737
"17441",5.11873586715151,0.0551610207369287,0.256565621496119,0.72911674845807,0.465930250385293,0.774803595836737
"18145",418.159059233893,0.169282524073169,0.225379172283158,0.729036325566319,0.465979442395087,0.774803595836737
"258389",1.59428615207646,-0.116656701194302,0.16955061363348,-0.729470477489722,0.465713920339631,0.774803595836737
"67111",233.765267783773,-0.0373703712317133,0.317865857971711,-0.729395901333716,0.465759524232822,0.774803595836737
"77407",2847.96040449862,0.119538054878326,0.162677124043778,0.729063643019982,0.465962732893185,0.774803595836737
"100043121",5.08613672058257,-0.22454821963556,0.274048663822968,-0.729650080702791,0.465604101774935,0.774803595836737
"100502630",15.2400974621359,-0.257597743995368,0.361663168621272,-0.729342601390306,0.465792119078385,0.774803595836737
"69457",11.4311895848402,0.227645095575789,0.333934430019161,-0.728739822556633,0.466160828348885,0.774970165377854
"20234",4.23377303511087,-0.0163268188631121,0.215818836373069,-0.728708920395392,0.466179735026395,0.774970165377854
"68949",596.677355754407,0.153015163279318,0.24020988897249,0.728752631654401,0.466152991562918,0.774970165377854
"100504301",12.4847048289362,-0.299641156037864,0.351792972778801,-0.728457401033222,0.466333636391121,0.77511614642824
"64291",528.498281892806,0.15684692633901,0.226061909084577,0.72840227501615,0.466367371038343,0.77511614642824
"231863",75.2772942610463,0.343949991157328,0.3425327701566,0.728441327872755,0.466343472303717,0.77511614642824
"11548",24.2107341854691,0.327193236188516,0.372585702292095,0.728180605991184,0.466503036203099,0.77517570642351
"225659",5592.35175464148,0.136562506292427,0.184724234197332,0.728246370673523,0.466462784828426,0.77517570642351
"546143",18.0004920431061,-0.350708345018107,0.366310837179791,-0.728214609386083,0.46648222413243,0.77517570642351
"381305",3190.53391745798,-0.135561161805002,0.189293825037539,-0.727484310009278,0.466929323457738,0.77530565069952
"216185",21.9438040716804,0.344633268767784,0.369619647202237,0.727786731799387,0.466744147847591,0.77530565069952
"216227",62.7063414842098,0.571448351782811,0.370739545273331,0.727880307765189,0.466686858688751,0.77530565069952
"104718",128.412499466151,-0.247146698848605,0.308119317745883,-0.727568812566652,0.466877577671824,0.77530565069952
"109700",41.5131880669129,-0.0486070963701811,0.371383204776725,-0.727837909245077,0.466712815464023,0.77530565069952
